card_id,user_id,created_at,card_type,status,plan_type
card_004320,u_03687,2023-03-03T00:00:00,virtual,active,free
card_004321,u_03688,2023-11-23T00:00:00,virtual,active,free
card_004322,u_03689,2023-03-11T00:00:00,virtual,blocked,free
card_004323,u_03690,2024-01-11T00:00:00,virtual,active,smart
card_004324,u_03690,2024-01-13T00:00:00,physical,active,smart
card_004325,u_03691,2024-02-16T00:00:00,virtual,blocked,free
card_004326,u_03692,2023-09-03T00:00:00,virtual,active,free
card_004327,u_03693,2024-08-07T00:00:00,virtual,active,smart
card_004328,u_03694,2024-06-18T00:00:00,virtual,active,smart
card_004329,u_03695,2024-05-24T00:00:00,virtual,active,free
card_004330,u_03696,2023-09-01T00:00:00,virtual,active,smart
card_004331,u_03697,2023-11-17T00:00:00,virtual,active,smart
card_004332,u_03697,2023-11-21T00:00:00,physical,active,smart
card_004333,u_03698,2024-08-26T00:00:00,virtual,active,free
card_004334,u_03699,2023-09-01T00:00:00,virtual,active,free
card_004335,u_03700,2023-08-15T00:00:00,virtual,active,free
card_004336,u_03701,2023-04-22T00:00:00,virtual,active,metal
card_004337,u_03701,2023-04-24T00:00:00,physical,active,metal
card_004338,u_03702,2023-08-11T00:00:00,virtual,active,free
card_004339,u_03703,2024-03-28T00:00:00,virtual,active,free
card_004340,u_03704,2023-09-20T00:00:00,virtual,active,free
card_004341,u_03705,2024-05-17T00:00:00,virtual,active,free
card_004342,u_03706,2023-04-30T00:00:00,virtual,active,free
card_004343,u_03707,2024-07-15T00:00:00,virtual,active,free
card_004344,u_03708,2024-05-01T00:00:00,virtual,cancelled,free
card_004345,u_03709,2023-10-16T00:00:00,virtual,cancelled,smart
card_004346,u_03710,2024-01-07T00:00:00,virtual,blocked,free
card_004347,u_03711,2024-01-12T00:00:00,virtual,active,free
card_004348,u_03712,2023-01-25T00:00:00,virtual,active,free
card_004349,u_03713,2024-11-09T00:00:00,virtual,active,smart
card_004350,u_03713,2024-11-13T00:00:00,physical,active,smart
card_004351,u_03714,2024-11-22T00:00:00,virtual,blocked,free
card_004352,u_03715,2023-09-19T00:00:00,virtual,blocked,free
card_004353,u_03716,2023-11-13T00:00:00,virtual,active,free
card_004354,u_03717,2023-05-08T00:00:00,virtual,active,smart
card_004355,u_03718,2024-04-03T00:00:00,virtual,active,free
card_004356,u_03719,2023-01-09T00:00:00,virtual,cancelled,smart
card_004357,u_03720,2023-09-22T00:00:00,virtual,active,smart
card_004358,u_03721,2023-04-07T00:00:00,virtual,active,free
card_004359,u_03722,2023-11-06T00:00:00,virtual,active,free
card_004360,u_03723,2023-06-17T00:00:00,virtual,blocked,smart
card_004361,u_03723,2023-06-14T00:00:00,physical,active,smart
card_004362,u_03724,2024-10-09T00:00:00,virtual,active,free
card_004363,u_03725,2024-10-24T00:00:00,virtual,cancelled,free
card_004364,u_03726,2023-02-08T00:00:00,virtual,active,free
card_004365,u_03727,2023-03-26T00:00:00,virtual,active,free
card_004366,u_03728,2024-05-01T00:00:00,virtual,active,free
card_004367,u_03729,2023-12-10T00:00:00,virtual,active,free
card_004368,u_03730,2023-04-18T00:00:00,virtual,active,smart
card_004369,u_03731,2023-09-26T00:00:00,virtual,active,metal
card_004370,u_03732,2023-12-29T00:00:00,virtual,active,metal
card_004371,u_03733,2024-09-10T00:00:00,virtual,active,free
card_004372,u_03734,2024-04-11T00:00:00,virtual,active,free
card_004373,u_03735,2023-02-25T00:00:00,virtual,active,free
card_004374,u_03736,2024-10-08T00:00:00,virtual,active,free
card_004375,u_03737,2024-10-23T00:00:00,virtual,active,free
card_004376,u_03738,2023-01-09T00:00:00,virtual,active,free
card_004377,u_03739,2023-07-27T00:00:00,virtual,active,free
card_004378,u_03740,2023-11-20T00:00:00,virtual,active,free
card_004379,u_03741,2023-04-25T00:00:00,virtual,active,smart
card_004380,u_03741,2023-04-25T00:00:00,physical,blocked,smart
card_004381,u_03742,2023-09-13T00:00:00,virtual,active,free
card_004382,u_03743,2024-09-04T00:00:00,virtual,active,metal
card_004383,u_03744,2023-11-27T00:00:00,virtual,blocked,free
card_004384,u_03745,2024-05-04T00:00:00,virtual,active,smart
card_004385,u_03746,2023-09-28T00:00:00,virtual,active,metal
card_004386,u_03746,2023-09-27T00:00:00,physical,active,metal
card_004387,u_03747,2024-09-04T00:00:00,virtual,active,smart
card_004388,u_03748,2023-10-18T00:00:00,virtual,active,metal
card_004389,u_03748,2023-10-21T00:00:00,physical,active,metal
card_004390,u_03749,2023-03-29T00:00:00,virtual,active,smart
card_004391,u_03749,2023-03-29T00:00:00,physical,active,smart
card_004392,u_03750,2024-01-17T00:00:00,virtual,active,smart
card_004393,u_03751,2024-02-11T00:00:00,virtual,active,free
card_004394,u_03752,2024-08-11T00:00:00,virtual,blocked,free
card_004395,u_03753,2023-01-27T00:00:00,virtual,active,free
card_004396,u_03754,2024-07-29T00:00:00,virtual,active,smart
card_004397,u_03754,2024-07-26T00:00:00,physical,active,smart
card_004398,u_03755,2023-04-03T00:00:00,virtual,active,free
card_004399,u_03756,2023-07-28T00:00:00,virtual,active,free
card_004400,u_03757,2023-06-22T00:00:00,virtual,active,free
card_004401,u_03758,2024-02-18T00:00:00,virtual,active,free
card_004402,u_03759,2024-09-07T00:00:00,virtual,active,free
card_004403,u_03760,2023-06-03T00:00:00,virtual,active,smart
card_004404,u_03761,2024-01-15T00:00:00,virtual,active,free
card_004405,u_03762,2024-08-04T00:00:00,virtual,active,free
card_004406,u_03763,2023-01-17T00:00:00,virtual,active,smart
card_004407,u_03763,2023-01-19T00:00:00,physical,cancelled,smart
card_004408,u_03764,2024-04-10T00:00:00,virtual,active,free
card_004409,u_03765,2023-05-03T00:00:00,virtual,active,free
card_004410,u_03766,2023-07-29T00:00:00,virtual,active,free
card_004411,u_03767,2023-10-03T00:00:00,virtual,active,free
card_004412,u_03768,2024-05-22T00:00:00,virtual,active,metal
card_004413,u_03769,2023-05-18T00:00:00,virtual,active,metal
card_004414,u_03770,2023-08-01T00:00:00,virtual,active,free
card_004415,u_03771,2023-10-19T00:00:00,virtual,active,free
card_004416,u_03772,2024-03-08T00:00:00,virtual,active,smart
card_004417,u_03773,2024-02-27T00:00:00,virtual,cancelled,free
card_004418,u_03774,2023-01-31T00:00:00,virtual,active,free
card_004419,u_03775,2023-09-28T00:00:00,virtual,active,smart
card_004420,u_03775,2023-10-01T00:00:00,physical,active,smart
card_004421,u_03776,2024-09-25T00:00:00,virtual,active,free
card_004422,u_03777,2023-09-17T00:00:00,virtual,blocked,free
card_004423,u_03778,2024-08-20T00:00:00,virtual,active,smart
card_004424,u_03779,2023-03-30T00:00:00,virtual,active,free
card_004425,u_03780,2024-04-27T00:00:00,virtual,active,free
card_004426,u_03781,2023-11-29T00:00:00,virtual,active,free
card_004427,u_03782,2023-08-06T00:00:00,virtual,active,free
card_004428,u_03783,2024-03-14T00:00:00,virtual,active,free
card_004429,u_03784,2023-03-21T00:00:00,virtual,active,smart
card_004430,u_03785,2024-07-28T00:00:00,virtual,active,free
card_004431,u_03786,2023-02-23T00:00:00,virtual,active,smart
card_004432,u_03786,2023-02-28T00:00:00,physical,active,smart
card_004433,u_03787,2023-09-01T00:00:00,virtual,active,smart
card_004434,u_03788,2023-12-29T00:00:00,virtual,active,smart
card_004435,u_03788,2023-12-31T00:00:00,physical,active,smart
card_004436,u_03789,2023-01-08T00:00:00,virtual,active,free
card_004437,u_03790,2024-06-03T00:00:00,virtual,active,free
card_004438,u_03791,2023-11-11T00:00:00,virtual,active,free
card_004439,u_03792,2024-11-18T00:00:00,virtual,active,free
card_004440,u_03793,2023-05-19T00:00:00,virtual,active,free
card_004441,u_03794,2024-08-20T00:00:00,virtual,active,metal
card_004442,u_03794,2024-08-20T00:00:00,physical,active,metal
card_004443,u_03795,2023-09-28T00:00:00,virtual,active,free
card_004444,u_03796,2024-06-01T00:00:00,virtual,active,smart
card_004445,u_03796,2024-06-04T00:00:00,physical,active,smart
card_004446,u_03797,2023-12-18T00:00:00,virtual,active,free
card_004447,u_03798,2023-05-17T00:00:00,virtual,active,metal
card_004448,u_03798,2023-05-17T00:00:00,physical,cancelled,metal
card_004449,u_03799,2023-11-22T00:00:00,virtual,active,free
card_004450,u_03800,2023-05-28T00:00:00,virtual,active,free
card_004451,u_03801,2023-05-01T00:00:00,virtual,active,free
card_004452,u_03802,2023-02-19T00:00:00,virtual,active,smart
card_004453,u_03802,2023-02-18T00:00:00,physical,blocked,smart
card_004454,u_03803,2024-05-27T00:00:00,virtual,active,metal
card_004455,u_03804,2024-01-08T00:00:00,virtual,blocked,free
card_004456,u_03805,2023-10-18T00:00:00,virtual,active,free
card_004457,u_03806,2024-09-22T00:00:00,virtual,active,metal
card_004458,u_03807,2024-06-13T00:00:00,virtual,active,free
card_004459,u_03808,2024-03-24T00:00:00,virtual,active,free
card_004460,u_03809,2023-11-22T00:00:00,virtual,blocked,free
card_004461,u_03810,2023-06-05T00:00:00,virtual,active,free
card_004462,u_03811,2023-02-28T00:00:00,virtual,blocked,free
card_004463,u_03812,2023-06-07T00:00:00,virtual,active,smart
card_004464,u_03813,2023-08-29T00:00:00,virtual,active,free
card_004465,u_03814,2023-02-10T00:00:00,virtual,blocked,free
card_004466,u_03815,2023-09-28T00:00:00,virtual,active,smart
card_004467,u_03815,2023-09-25T00:00:00,physical,active,smart
card_004468,u_03816,2024-04-24T00:00:00,virtual,active,free
card_004469,u_03817,2023-05-04T00:00:00,virtual,active,free
card_004470,u_03818,2023-02-16T00:00:00,virtual,active,free
card_004471,u_03819,2024-01-04T00:00:00,virtual,active,free
card_004472,u_03820,2024-04-17T00:00:00,virtual,active,free
card_004473,u_03821,2023-04-30T00:00:00,virtual,active,metal
card_004474,u_03822,2023-05-12T00:00:00,virtual,active,smart
card_004475,u_03823,2023-04-09T00:00:00,virtual,active,free
card_004476,u_03824,2023-10-23T00:00:00,virtual,active,free
card_004477,u_03825,2023-06-24T00:00:00,virtual,active,free
card_004478,u_03826,2024-08-03T00:00:00,virtual,active,free
card_004479,u_03827,2024-08-25T00:00:00,virtual,active,free
card_004480,u_03828,2024-06-25T00:00:00,virtual,blocked,metal
card_004481,u_03829,2024-03-06T00:00:00,virtual,active,free
card_004482,u_03830,2023-09-11T00:00:00,virtual,active,smart
card_004483,u_03830,2023-09-10T00:00:00,physical,active,smart
card_004484,u_03831,2024-11-27T00:00:00,virtual,active,free
card_004485,u_03832,2023-12-05T00:00:00,virtual,active,free
card_004486,u_03833,2023-10-23T00:00:00,virtual,active,free
card_004487,u_03834,2024-02-08T00:00:00,virtual,cancelled,free
card_004488,u_03835,2024-08-29T00:00:00,virtual,blocked,free
card_004489,u_03836,2023-12-02T00:00:00,virtual,active,free
card_004490,u_03837,2023-02-02T00:00:00,virtual,active,free
card_004491,u_03838,2024-04-16T00:00:00,virtual,active,free
card_004492,u_03839,2024-04-09T00:00:00,virtual,blocked,free
card_004493,u_03840,2024-09-05T00:00:00,virtual,active,free
card_004494,u_03841,2023-12-06T00:00:00,virtual,active,free
card_004495,u_03842,2024-11-02T00:00:00,virtual,active,smart
card_004496,u_03842,2024-11-02T00:00:00,physical,active,smart
card_004497,u_03843,2023-12-02T00:00:00,virtual,active,free
card_004498,u_03844,2023-08-08T00:00:00,virtual,active,free
card_004499,u_03845,2024-10-24T00:00:00,virtual,active,smart
card_004500,u_03845,2024-10-21T00:00:00,physical,active,smart
card_004501,u_03846,2023-12-01T00:00:00,virtual,active,free
card_004502,u_03847,2023-03-19T00:00:00,virtual,cancelled,free
card_004503,u_03848,2023-04-09T00:00:00,virtual,active,free
card_004504,u_03849,2023-09-21T00:00:00,virtual,active,metal
card_004505,u_03850,2023-09-07T00:00:00,virtual,active,free
card_004506,u_03851,2023-04-05T00:00:00,virtual,active,smart
card_004507,u_03852,2023-08-03T00:00:00,virtual,active,smart
card_004508,u_03853,2024-02-05T00:00:00,virtual,active,smart
card_004509,u_03854,2023-10-21T00:00:00,virtual,active,smart
card_004510,u_03855,2023-05-09T00:00:00,virtual,active,free
card_004511,u_03856,2024-05-18T00:00:00,virtual,active,free
card_004512,u_03857,2023-11-16T00:00:00,virtual,active,free
card_004513,u_03858,2024-01-07T00:00:00,virtual,blocked,free
card_004514,u_03859,2024-01-17T00:00:00,virtual,active,free
card_004515,u_03860,2024-05-17T00:00:00,virtual,cancelled,smart
card_004516,u_03860,2024-05-17T00:00:00,physical,active,smart
card_004517,u_03861,2024-02-02T00:00:00,virtual,active,free
card_004518,u_03862,2023-10-06T00:00:00,virtual,active,free
card_004519,u_03863,2023-04-04T00:00:00,virtual,active,free
card_004520,u_03864,2024-01-16T00:00:00,virtual,active,free
card_004521,u_03865,2024-03-24T00:00:00,virtual,active,smart
card_004522,u_03866,2023-04-09T00:00:00,virtual,active,free
card_004523,u_03867,2024-06-11T00:00:00,virtual,active,smart
card_004524,u_03867,2024-06-14T00:00:00,physical,cancelled,smart
card_004525,u_03868,2024-04-22T00:00:00,virtual,active,free
card_004526,u_03869,2024-10-30T00:00:00,virtual,active,free
card_004527,u_03870,2024-05-23T00:00:00,virtual,active,metal
card_004528,u_03871,2023-10-25T00:00:00,virtual,active,free
card_004529,u_03872,2024-03-25T00:00:00,virtual,blocked,smart
card_004530,u_03873,2024-05-05T00:00:00,virtual,active,free
card_004531,u_03874,2023-06-02T00:00:00,virtual,active,free
card_004532,u_03875,2024-12-05T00:00:00,virtual,active,free
card_004533,u_03876,2023-09-15T00:00:00,virtual,blocked,free
card_004534,u_03877,2023-11-03T00:00:00,virtual,active,smart
card_004535,u_03877,2023-10-31T00:00:00,physical,active,smart
card_004536,u_03878,2024-07-19T00:00:00,virtual,active,free
card_004537,u_03879,2023-02-21T00:00:00,virtual,active,free
card_004538,u_03880,2024-06-09T00:00:00,virtual,active,free
card_004539,u_03881,2024-03-01T00:00:00,virtual,cancelled,free
card_004540,u_03882,2024-04-22T00:00:00,virtual,active,smart
card_004541,u_03883,2023-12-30T00:00:00,virtual,active,free
card_004542,u_03884,2024-08-27T00:00:00,virtual,active,free
card_004543,u_03885,2024-06-02T00:00:00,virtual,active,free
card_004544,u_03886,2023-04-28T00:00:00,virtual,active,free
card_004545,u_03887,2023-07-03T00:00:00,virtual,active,free
card_004546,u_03888,2024-02-12T00:00:00,virtual,active,free
card_004547,u_03889,2023-03-31T00:00:00,virtual,active,free
card_004548,u_03890,2023-11-06T00:00:00,virtual,active,metal
card_004549,u_03891,2024-08-25T00:00:00,virtual,active,smart
card_004550,u_03891,2024-08-26T00:00:00,physical,active,smart
card_004551,u_03892,2024-11-20T00:00:00,virtual,active,free
card_004552,u_03893,2024-09-30T00:00:00,virtual,active,smart
card_004553,u_03894,2023-12-21T00:00:00,virtual,active,free
card_004554,u_03895,2023-08-09T00:00:00,virtual,active,smart
card_004555,u_03896,2023-03-23T00:00:00,virtual,blocked,free
card_004556,u_03897,2024-11-21T00:00:00,virtual,active,free
card_004557,u_03898,2024-03-25T00:00:00,virtual,active,smart
card_004558,u_03898,2024-03-25T00:00:00,physical,active,smart
card_004559,u_03899,2023-01-10T00:00:00,virtual,active,free
card_004560,u_03900,2023-05-01T00:00:00,virtual,active,smart
card_004561,u_03901,2023-06-26T00:00:00,virtual,active,free
card_004562,u_03902,2024-04-16T00:00:00,virtual,active,smart
card_004563,u_03903,2024-11-05T00:00:00,virtual,active,free
card_004564,u_03904,2023-11-08T00:00:00,virtual,active,smart
card_004565,u_03905,2024-11-21T00:00:00,virtual,active,metal
card_004566,u_03906,2023-11-09T00:00:00,virtual,active,smart
card_004567,u_03906,2023-11-06T00:00:00,physical,active,smart
card_004568,u_03907,2023-05-09T00:00:00,virtual,blocked,free
card_004569,u_03908,2023-01-16T00:00:00,virtual,active,free
card_004570,u_03909,2023-04-30T00:00:00,virtual,active,free
card_004571,u_03910,2023-07-17T00:00:00,virtual,active,smart
card_004572,u_03911,2023-08-03T00:00:00,virtual,blocked,smart
card_004573,u_03911,2023-08-08T00:00:00,physical,active,smart
card_004574,u_03912,2024-10-26T00:00:00,virtual,active,smart
card_004575,u_03913,2024-10-31T00:00:00,virtual,active,free
card_004576,u_03914,2024-03-24T00:00:00,virtual,active,smart
card_004577,u_03915,2023-04-04T00:00:00,virtual,active,free
card_004578,u_03916,2024-04-21T00:00:00,virtual,active,free
card_004579,u_03917,2024-05-02T00:00:00,virtual,active,free
card_004580,u_03918,2023-01-28T00:00:00,virtual,active,free
card_004581,u_03919,2023-06-24T00:00:00,virtual,active,metal
card_004582,u_03919,2023-06-25T00:00:00,physical,active,metal
card_004583,u_03920,2024-04-05T00:00:00,virtual,active,metal
card_004584,u_03920,2024-04-05T00:00:00,physical,active,metal
card_004585,u_03921,2024-04-29T00:00:00,virtual,active,free
card_004586,u_03922,2024-04-07T00:00:00,virtual,active,metal
card_004587,u_03923,2023-07-26T00:00:00,virtual,active,free
card_004588,u_03924,2024-08-07T00:00:00,virtual,active,free
card_004589,u_03925,2023-02-27T00:00:00,virtual,cancelled,free
card_004590,u_03926,2023-01-11T00:00:00,virtual,active,free
card_004591,u_03927,2024-10-10T00:00:00,virtual,active,free
card_004592,u_03928,2024-03-03T00:00:00,virtual,active,free
card_004593,u_03929,2024-08-16T00:00:00,virtual,active,free
card_004594,u_03930,2023-02-10T00:00:00,virtual,blocked,free
card_004595,u_03931,2024-02-14T00:00:00,virtual,active,smart
card_004596,u_03932,2024-06-09T00:00:00,virtual,active,free
card_004597,u_03933,2023-08-27T00:00:00,virtual,active,smart
card_004598,u_03933,2023-08-27T00:00:00,physical,cancelled,smart
card_004599,u_03934,2024-06-24T00:00:00,virtual,active,free
card_004600,u_03935,2024-03-09T00:00:00,virtual,active,free
card_004601,u_03936,2024-07-21T00:00:00,virtual,active,metal
card_004602,u_03937,2023-10-05T00:00:00,virtual,active,free
card_004603,u_03938,2024-05-03T00:00:00,virtual,active,free
card_004604,u_03939,2024-05-21T00:00:00,virtual,active,metal
card_004605,u_03939,2024-05-26T00:00:00,physical,active,metal
card_004606,u_03940,2024-04-07T00:00:00,virtual,blocked,free
card_004607,u_03941,2023-01-22T00:00:00,virtual,active,free
card_004608,u_03942,2023-10-26T00:00:00,virtual,active,free
card_004609,u_03943,2024-04-29T00:00:00,virtual,active,free
card_004610,u_03944,2024-03-26T00:00:00,virtual,active,metal
card_004611,u_03944,2024-03-29T00:00:00,physical,active,metal
card_004612,u_03945,2024-06-06T00:00:00,virtual,active,free
card_004613,u_03946,2024-08-26T00:00:00,virtual,active,free
card_004614,u_03947,2024-09-09T00:00:00,virtual,active,free
card_004615,u_03948,2023-05-19T00:00:00,virtual,active,smart
card_004616,u_03949,2024-02-09T00:00:00,virtual,active,free
card_004617,u_03950,2024-11-20T00:00:00,virtual,active,free
card_004618,u_03951,2024-04-28T00:00:00,virtual,active,free
card_004619,u_03952,2024-09-29T00:00:00,virtual,active,free
card_004620,u_03953,2023-10-17T00:00:00,virtual,active,free
card_004621,u_03954,2024-11-16T00:00:00,virtual,active,free
card_004622,u_03955,2023-05-18T00:00:00,virtual,active,free
card_004623,u_03956,2023-07-28T00:00:00,virtual,active,smart
card_004624,u_03957,2024-09-13T00:00:00,virtual,active,free
card_004625,u_03958,2023-04-15T00:00:00,virtual,active,smart
card_004626,u_03958,2023-04-16T00:00:00,physical,active,smart
card_004627,u_03959,2024-05-25T00:00:00,virtual,active,smart
card_004628,u_03959,2024-05-23T00:00:00,physical,active,smart
card_004629,u_03960,2023-08-29T00:00:00,virtual,active,metal
card_004630,u_03961,2024-07-25T00:00:00,virtual,active,free
card_004631,u_03962,2023-01-24T00:00:00,virtual,active,smart
card_004632,u_03963,2023-09-30T00:00:00,virtual,active,free
card_004633,u_03964,2024-11-27T00:00:00,virtual,active,free
card_004634,u_03965,2023-07-02T00:00:00,virtual,active,free
card_004635,u_03966,2023-03-11T00:00:00,virtual,cancelled,free
card_004636,u_03967,2024-03-16T00:00:00,virtual,active,smart
card_004637,u_03967,2024-03-17T00:00:00,physical,active,smart
card_004638,u_03968,2024-09-27T00:00:00,virtual,active,free
card_004639,u_03969,2023-05-04T00:00:00,virtual,blocked,free
card_004640,u_03970,2024-05-18T00:00:00,virtual,active,free
card_004641,u_03971,2023-12-18T00:00:00,virtual,active,free
card_004642,u_03972,2023-02-22T00:00:00,virtual,active,smart
card_004643,u_03973,2023-06-07T00:00:00,virtual,active,free
card_004644,u_03974,2023-02-23T00:00:00,virtual,active,free
card_004645,u_03975,2024-04-13T00:00:00,virtual,active,free
card_004646,u_03976,2023-04-20T00:00:00,virtual,active,free
card_004647,u_03977,2024-07-30T00:00:00,virtual,cancelled,metal
card_004648,u_03977,2024-08-03T00:00:00,physical,active,metal
card_004649,u_03978,2024-06-08T00:00:00,virtual,cancelled,metal
card_004650,u_03978,2024-06-07T00:00:00,physical,cancelled,metal
card_004651,u_03979,2023-06-21T00:00:00,virtual,active,smart
card_004652,u_03979,2023-06-23T00:00:00,physical,active,smart
card_004653,u_03980,2023-07-31T00:00:00,virtual,active,smart
card_004654,u_03981,2023-06-14T00:00:00,virtual,active,free
card_004655,u_03982,2024-03-28T00:00:00,virtual,blocked,free
card_004656,u_03983,2023-04-14T00:00:00,virtual,active,free
card_004657,u_03984,2024-10-26T00:00:00,virtual,active,free
card_004658,u_03985,2023-12-12T00:00:00,virtual,active,free
card_004659,u_03986,2023-05-10T00:00:00,virtual,cancelled,free
card_004660,u_03987,2024-03-27T00:00:00,virtual,active,free
card_004661,u_03988,2023-01-08T00:00:00,virtual,active,metal
card_004662,u_03989,2024-05-01T00:00:00,virtual,active,free
card_004663,u_03990,2023-10-23T00:00:00,virtual,blocked,free
card_004664,u_03991,2023-04-01T00:00:00,virtual,active,free
card_004665,u_03992,2024-01-19T00:00:00,virtual,active,free
card_004666,u_03993,2024-01-07T00:00:00,virtual,active,smart
card_004667,u_03994,2023-06-07T00:00:00,virtual,active,smart
card_004668,u_03994,2023-06-05T00:00:00,physical,active,smart
card_004669,u_03995,2023-08-24T00:00:00,virtual,blocked,free
card_004670,u_03996,2024-03-20T00:00:00,virtual,active,smart
card_004671,u_03997,2024-02-29T00:00:00,virtual,active,metal
card_004672,u_03998,2024-06-14T00:00:00,virtual,active,free
card_004673,u_03999,2023-02-05T00:00:00,virtual,blocked,metal
card_004674,u_03999,2023-02-05T00:00:00,physical,active,metal
card_004675,u_04000,2023-06-04T00:00:00,virtual,active,smart
card_004676,u_04001,2024-06-18T00:00:00,virtual,active,free
card_004677,u_04002,2023-03-30T00:00:00,virtual,active,free
card_004678,u_04003,2023-11-20T00:00:00,virtual,active,free
card_004679,u_04004,2023-06-18T00:00:00,virtual,active,free
card_004680,u_04005,2023-03-08T00:00:00,virtual,active,metal
card_004681,u_04006,2023-02-11T00:00:00,virtual,active,free
card_004682,u_04007,2024-08-11T00:00:00,virtual,active,smart
card_004683,u_04007,2024-08-14T00:00:00,physical,active,smart
card_004684,u_04008,2024-10-12T00:00:00,virtual,active,free
card_004685,u_04009,2024-03-07T00:00:00,virtual,active,smart
card_004686,u_04009,2024-03-07T00:00:00,physical,active,smart
card_004687,u_04010,2024-11-28T00:00:00,virtual,active,free
card_004688,u_04011,2023-11-22T00:00:00,virtual,active,free
card_004689,u_04012,2023-01-13T00:00:00,virtual,active,metal
card_004690,u_04013,2024-06-28T00:00:00,virtual,active,smart
card_004691,u_04013,2024-06-26T00:00:00,physical,active,smart
card_004692,u_04014,2024-02-18T00:00:00,virtual,active,smart
card_004693,u_04015,2024-10-26T00:00:00,virtual,active,free
card_004694,u_04016,2024-07-11T00:00:00,virtual,active,free
card_004695,u_04017,2023-12-20T00:00:00,virtual,active,free
card_004696,u_04018,2023-07-22T00:00:00,virtual,active,free
card_004697,u_04019,2023-04-02T00:00:00,virtual,active,smart
card_004698,u_04019,2023-03-29T00:00:00,physical,cancelled,smart
card_004699,u_04020,2024-07-05T00:00:00,virtual,active,smart
card_004700,u_04021,2024-02-07T00:00:00,virtual,active,free
card_004701,u_04022,2024-06-17T00:00:00,virtual,active,free
card_004702,u_04023,2023-08-11T00:00:00,virtual,active,free
card_004703,u_04024,2024-06-08T00:00:00,virtual,active,smart
card_004704,u_04024,2024-06-09T00:00:00,physical,active,smart
card_004705,u_04025,2024-06-19T00:00:00,virtual,active,free
card_004706,u_04026,2024-10-13T00:00:00,virtual,active,free
card_004707,u_04027,2023-01-25T00:00:00,virtual,active,free
card_004708,u_04028,2024-07-08T00:00:00,virtual,blocked,free
card_004709,u_04029,2023-09-08T00:00:00,virtual,active,smart
card_004710,u_04029,2023-09-07T00:00:00,physical,active,smart
card_004711,u_04030,2024-03-11T00:00:00,virtual,blocked,free
card_004712,u_04031,2023-03-05T00:00:00,virtual,active,free
card_004713,u_04032,2023-09-25T00:00:00,virtual,active,smart
card_004714,u_04033,2023-05-10T00:00:00,virtual,cancelled,smart
card_004715,u_04033,2023-05-07T00:00:00,physical,active,smart
card_004716,u_04034,2024-10-29T00:00:00,virtual,cancelled,free
card_004717,u_04035,2024-04-07T00:00:00,virtual,active,metal
card_004718,u_04035,2024-04-06T00:00:00,physical,active,metal
card_004719,u_04036,2024-08-13T00:00:00,virtual,active,smart
card_004720,u_04036,2024-08-14T00:00:00,physical,active,smart
card_004721,u_04037,2024-04-10T00:00:00,virtual,active,smart
card_004722,u_04038,2023-09-02T00:00:00,virtual,active,metal
card_004723,u_04038,2023-08-31T00:00:00,physical,active,metal
card_004724,u_04039,2023-12-25T00:00:00,virtual,active,free
card_004725,u_04040,2023-10-19T00:00:00,virtual,active,free
card_004726,u_04041,2024-01-23T00:00:00,virtual,active,free
card_004727,u_04042,2023-04-23T00:00:00,virtual,active,free
card_004728,u_04043,2024-06-16T00:00:00,virtual,active,free
card_004729,u_04044,2024-01-09T00:00:00,virtual,active,metal
card_004730,u_04044,2024-01-07T00:00:00,physical,active,metal
card_004731,u_04045,2023-04-14T00:00:00,virtual,blocked,free
card_004732,u_04046,2024-03-13T00:00:00,virtual,active,free
card_004733,u_04047,2023-03-28T00:00:00,virtual,blocked,free
card_004734,u_04048,2023-03-06T00:00:00,virtual,active,free
card_004735,u_04049,2023-05-17T00:00:00,virtual,active,metal
card_004736,u_04050,2023-08-13T00:00:00,virtual,active,free
card_004737,u_04051,2023-03-22T00:00:00,virtual,active,free
card_004738,u_04052,2024-11-29T00:00:00,virtual,active,metal
card_004739,u_04052,2024-11-26T00:00:00,physical,active,metal
card_004740,u_04053,2024-08-30T00:00:00,virtual,cancelled,metal
card_004741,u_04053,2024-08-27T00:00:00,physical,active,metal
card_004742,u_04054,2023-10-03T00:00:00,virtual,active,free
card_004743,u_04055,2024-10-13T00:00:00,virtual,active,metal
card_004744,u_04056,2024-03-28T00:00:00,virtual,active,free
card_004745,u_04057,2024-03-04T00:00:00,virtual,active,free
card_004746,u_04058,2023-06-01T00:00:00,virtual,active,free
card_004747,u_04059,2024-05-16T00:00:00,virtual,cancelled,smart
card_004748,u_04059,2024-05-12T00:00:00,physical,cancelled,smart
card_004749,u_04060,2023-05-14T00:00:00,virtual,active,free
card_004750,u_04061,2023-08-11T00:00:00,virtual,active,free
card_004751,u_04062,2024-04-29T00:00:00,virtual,active,free
card_004752,u_04063,2023-06-13T00:00:00,virtual,active,free
card_004753,u_04064,2023-05-04T00:00:00,virtual,active,free
card_004754,u_04065,2023-04-23T00:00:00,virtual,active,free
card_004755,u_04066,2024-01-14T00:00:00,virtual,active,metal
card_004756,u_04067,2023-02-14T00:00:00,virtual,active,metal
card_004757,u_04068,2023-05-01T00:00:00,virtual,blocked,free
card_004758,u_04069,2023-11-10T00:00:00,virtual,active,smart
card_004759,u_04070,2023-11-08T00:00:00,virtual,active,free
card_004760,u_04071,2024-05-13T00:00:00,virtual,active,smart
card_004761,u_04071,2024-05-15T00:00:00,physical,active,smart
